"i" "j" "cor" "p"
"5163" "visits" "nf_sales_per_chg_yoy" -0.217160039242339 -0.217160039242339
"5164" "sales_last_12months" "nf_sales_per_chg_yoy" -0.0603817230618018 -0.0603817230618018
"5165" "visits_last_12months" "nf_sales_per_chg_yoy" -0.0882980317220439 -0.0882980317220439
"5166" "tenure..in.days." "nf_sales_per_chg_yoy" -0.149005964205677 -0.149005964205677
"5167" "Days.since.first.visit" "nf_sales_per_chg_yoy" -0.342502492454872 -0.342502492454872
"5168" "sales_q1" "nf_sales_per_chg_yoy" -0.0134394056776175 -0.0134394056776175
"5169" "sales_q3" "nf_sales_per_chg_yoy" -0.0633324593317463 -0.0633324593317463
"5170" "sales_q4" "nf_sales_per_chg_yoy" -0.0947463583996851 -0.0947463583996851
"5171" "sales_last_6months" "nf_sales_per_chg_yoy" -0.0286369195703646 -0.0286369195703646
"5172" "visits_q1" "nf_sales_per_chg_yoy" -0.0337326646313433 -0.0337326646313433
"5173" "visits_q3" "nf_sales_per_chg_yoy" -0.0854242070575942 -0.0854242070575942
"5174" "visits_q4" "nf_sales_per_chg_yoy" -0.115201718302352 -0.115201718302352
"5175" "visits_last_6months" "nf_sales_per_chg_yoy" -0.0502526846745184 -0.0502526846745184
"5176" "visit_months" "nf_sales_per_chg_yoy" -0.118072787740124 -0.118072787740124
"5177" "freq_last_6months" "nf_sales_per_chg_yoy" 0.00971731424787778 0.00971731424787778
"5178" "freq_last_12months" "nf_sales_per_chg_yoy" 0.0482005484475107 0.0482005484475107
"5179" "freq" "nf_sales_per_chg_yoy" 0.255609516386303 0.255609516386303
"5180" "freq_per_chg_yoy" "nf_sales_per_chg_yoy" -0.185873131644907 -0.185873131644907
"5181" "freq_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0125784558002055 0.0125784558002055
"5182" "sales_per_chg_yoy" "nf_sales_per_chg_yoy" 0.572917403778231 0.572917403778231
"5183" "sales_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0975034022563485 0.0975034022563485
"5184" "sales_per_chg_q1_q2" "nf_sales_per_chg_yoy" 0.043984295691095 0.043984295691095
"5185" "visits_per_chg_yoy" "nf_sales_per_chg_yoy" 0.507348707983687 0.507348707983687
"5186" "visits_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0890423058270294 0.0890423058270294
"5187" "visits_per_chg_q1_q2" "nf_sales_per_chg_yoy" 0.0274766634423079 0.0274766634423079
"5188" "basket" "nf_sales_per_chg_yoy" -0.0419993232984138 -0.0419993232984138
"5189" "basket_q1" "nf_sales_per_chg_yoy" -0.00540167822002922 -0.00540167822002922
"5190" "basket_last_6months" "nf_sales_per_chg_yoy" 0.00772725495394017 0.00772725495394017
"5191" "basket_last_12months" "nf_sales_per_chg_yoy" 0.00717729836236764 0.00717729836236764
"5192" "basket_per_chg_yoy" "nf_sales_per_chg_yoy" 0.411293031862978 0.411293031862978
"5193" "basket_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0530421954158414 0.0530421954158414
"5194" "basket_per_chg_q1_q2" "nf_sales_per_chg_yoy" 0.0326540481126704 0.0326540481126704
"5195" "consistency_mnth_cd" "nf_sales_per_chg_yoy" -0.072270252535551 -0.072270252535551
"5196" "consistency_qtr_cd" "nf_sales_per_chg_yoy" -0.0920989313652897 -0.0920989313652897
"5197" "expect_visit_flag" "nf_sales_per_chg_yoy" -0.0914621826884558 -0.0914621826884558
"5198" "avg_main_cat" "nf_sales_per_chg_yoy" -0.068876889920165 -0.068876889920165
"5199" "avg_main_cat_q1" "nf_sales_per_chg_yoy" -0.0329737720541748 -0.0329737720541748
"5200" "avg_main_cat_last_6months" "nf_sales_per_chg_yoy" -0.0271267419829707 -0.0271267419829707
"5201" "avg_main_cat_last_12months" "nf_sales_per_chg_yoy" -0.0333627831599649 -0.0333627831599649
"5202" "avg_no_art" "nf_sales_per_chg_yoy" -0.0574938122229491 -0.0574938122229491
"5203" "avg_articles_q1" "nf_sales_per_chg_yoy" -0.0300725475957464 -0.0300725475957464
"5204" "avg_articles_last_6months" "nf_sales_per_chg_yoy" -0.0257808344121639 -0.0257808344121639
"5205" "avg_articles_last_12months" "nf_sales_per_chg_yoy" -0.0279518823292572 -0.0279518823292572
"5206" "avg_basket" "nf_sales_per_chg_yoy" -0.0419993232984138 -0.0419993232984138
"5207" "avg_basket_q1" "nf_sales_per_chg_yoy" -0.00540167822002922 -0.00540167822002922
"5208" "avg_basket_last_6months" "nf_sales_per_chg_yoy" 0.00772725495394017 0.00772725495394017
"5209" "avg_basket_last_12months" "nf_sales_per_chg_yoy" 0.00717729836236764 0.00717729836236764
"5210" "avg_main_cat_6_6" "nf_sales_per_chg_yoy" 0.0540762520667917 0.0540762520667917
"5211" "avg_main_cat_q1_q2" "nf_sales_per_chg_yoy" -0.0098759336889228 -0.0098759336889228
"5212" "avg_main_cat_yoy" "nf_sales_per_chg_yoy" 0.238832634239369 0.238832634239369
"5213" "avg_articles_6_6" "nf_sales_per_chg_yoy" 0.0311622529082118 0.0311622529082118
"5214" "avg_articles_q1_q2" "nf_sales_per_chg_yoy" 4.50714815847822e-05 4.50714815847822e-05
"5215" "avg_articles_yoy" "nf_sales_per_chg_yoy" 0.249526159229677 0.249526159229677
"5216" "avg_basket_6_6" "nf_sales_per_chg_yoy" 0.0722862710058143 0.0722862710058143
"5217" "avg_basket_q1_q2" "nf_sales_per_chg_yoy" 0.0326540481126704 0.0326540481126704
"5218" "avg_basket_yoy" "nf_sales_per_chg_yoy" 0.411293031866805 0.411293031866805
"5219" "total_coupon_disc" "nf_sales_per_chg_yoy" -0.0489384597640189 -0.0489384597640189
"5220" "total_colli" "nf_sales_per_chg_yoy" -0.186251807836746 -0.186251807836746
"5221" "total_pieces" "nf_sales_per_chg_yoy" -0.187254182664899 -0.187254182664899
"5222" "distinct_categories" "nf_sales_per_chg_yoy" -0.261907332200137 -0.261907332200137
"5223" "f_sales_q1" "nf_sales_per_chg_yoy" -0.0319014811672401 -0.0319014811672401
"5224" "f_sales_last6mnths" "nf_sales_per_chg_yoy" -0.0470070705883063 -0.0470070705883063
"5225" "f_sales_last12mnths" "nf_sales_per_chg_yoy" -0.0782384679152195 -0.0782384679152195
"5226" "f_visits_q1" "nf_sales_per_chg_yoy" -0.0354393168250392 -0.0354393168250392
"5227" "f_visits_last6mnths" "nf_sales_per_chg_yoy" -0.0521556422484824 -0.0521556422484824
"5228" "f_visits_last12mnths" "nf_sales_per_chg_yoy" -0.0895573834676561 -0.0895573834676561
"5229" "nf_sales_q1" "nf_sales_per_chg_yoy" 0.0312970377476296 0.0312970377476296
"5230" "nf_sales_last6mnths" "nf_sales_per_chg_yoy" 0.0397178231322216 0.0397178231322216
"5231" "nf_sales_last12mnths" "nf_sales_per_chg_yoy" 0.0212492932862565 0.0212492932862565
"5232" "nf_visits_q1" "nf_sales_per_chg_yoy" -0.0139575828409942 -0.0139575828409942
"5233" "nf_visits_last6mnths" "nf_sales_per_chg_yoy" -0.0217775502777222 -0.0217775502777222
"5234" "nf_visits_last12mnths" "nf_sales_per_chg_yoy" -0.0763669811814042 -0.0763669811814042
"5235" "p_sales_q1" "nf_sales_per_chg_yoy" -0.00641031680630056 -0.00641031680630056
"5236" "p_sales_last6mnths" "nf_sales_per_chg_yoy" -0.016099022583402 -0.016099022583402
"5237" "p_sales_last12mnths" "nf_sales_per_chg_yoy" -0.0536616189478569 -0.0536616189478569
"5238" "p_visits_q1" "nf_sales_per_chg_yoy" -0.0408656069722312 -0.0408656069722312
"5239" "p_visits_last6mnths" "nf_sales_per_chg_yoy" -0.0573002964811792 -0.0573002964811792
"5240" "p_visits_last12mnths" "nf_sales_per_chg_yoy" -0.0960473683917749 -0.0960473683917749
"5241" "colli_q1" "nf_sales_per_chg_yoy" -0.0262812391257739 -0.0262812391257739
"5242" "colli_last6mnths" "nf_sales_per_chg_yoy" -0.0414919122770484 -0.0414919122770484
"5243" "colli_last12mnths" "nf_sales_per_chg_yoy" -0.0734317781005883 -0.0734317781005883
"5244" "cat_q1" "nf_sales_per_chg_yoy" -0.0366909724141851 -0.0366909724141851
"5245" "cat_last6mnths" "nf_sales_per_chg_yoy" -0.0466195637569264 -0.0466195637569264
"5246" "cat_last12mnths" "nf_sales_per_chg_yoy" -0.0725884558296925 -0.0725884558296925
"5247" "f_visits_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0882349065329005 0.0882349065329005
"5248" "f_visits_per_chg_yoy" "nf_sales_per_chg_yoy" 0.467830634098394 0.467830634098394
"5249" "f_sales_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0855958336915757 0.0855958336915757
"5250" "f_sales_per_chg_yoy" "nf_sales_per_chg_yoy" 0.348361374697648 0.348361374697648
"5251" "nf_visits_per_chg_6_6" "nf_sales_per_chg_yoy" 0.0399501854184908 0.0399501854184908
"5252" "nf_visits_per_chg_yoy" "nf_sales_per_chg_yoy" 0.763150335739771 0.763150335739771
"5253" "nf_sales_per_chg_6_6" "nf_sales_per_chg_yoy" 0.115024644158923 0.115024644158923
"5254" "churn_flag" "p_visits_per_chg_6_6" -0.0180267910605948 -0.0180267910605948
"5255" "promo_sales_per" "p_visits_per_chg_6_6" -0.081626139995637 -0.081626139995637
"5256" "margin_per" "p_visits_per_chg_6_6" 0.0585489850069361 0.0585489850069361
"5257" "food_visits_per" "p_visits_per_chg_6_6" -0.0119128757119434 -0.0119128757119434
"5258" "food_sales_per" "p_visits_per_chg_6_6" 0.0185946445386033 0.0185946445386033
"5259" "food_promo_per" "p_visits_per_chg_6_6" -0.0933313446196686 -0.0933313446196686
"5260" "non_food_promo_per" "p_visits_per_chg_6_6" -0.0593973422748757 -0.0593973422748757
"5261" "food_colli_per" "p_visits_per_chg_6_6" 0.0314984529922745 0.0314984529922745
"5262" "food_pieces_per" "p_visits_per_chg_6_6" 0.0360079985024597 0.0360079985024597
"5263" "recency" "p_visits_per_chg_6_6" -0.206937054796892 -0.206937054796892
"5264" "sales" "p_visits_per_chg_6_6" -0.121131560326906 -0.121131560326906
"5265" "visits" "p_visits_per_chg_6_6" -0.144127953520366 -0.144127953520366
"5266" "sales_last_12months" "p_visits_per_chg_6_6" -0.0931668530269928 -0.0931668530269928
"5267" "visits_last_12months" "p_visits_per_chg_6_6" -0.114405907656419 -0.114405907656419
"5268" "tenure..in.days." "p_visits_per_chg_6_6" -0.0175911693277036 -0.0175911693277036
"5269" "Days.since.first.visit" "p_visits_per_chg_6_6" -0.0523523065963479 -0.0523523065963479
"5270" "sales_q1" "p_visits_per_chg_6_6" 0.153977757894821 0.153977757894821
"5271" "sales_q3" "p_visits_per_chg_6_6" -0.248990583899662 -0.248990583899662
"5272" "sales_q4" "p_visits_per_chg_6_6" -0.261250942748011 -0.261250942748011
"5273" "sales_last_6months" "p_visits_per_chg_6_6" 0.124513483265396 0.124513483265396
"5274" "visits_q1" "p_visits_per_chg_6_6" 0.185701213197404 0.185701213197404
"5275" "visits_q3" "p_visits_per_chg_6_6" -0.293066250878133 -0.293066250878133
"5276" "visits_q4" "p_visits_per_chg_6_6" -0.31234156050007 -0.31234156050007
"5277" "visits_last_6months" "p_visits_per_chg_6_6" 0.138146315573184 0.138146315573184
"5278" "visit_months" "p_visits_per_chg_6_6" -0.1854202415204 -0.1854202415204
"5279" "freq_last_6months" "p_visits_per_chg_6_6" -0.271282488805535 -0.271282488805535
"5280" "freq_last_12months" "p_visits_per_chg_6_6" 0.0446114961156345 0.0446114961156345
"5281" "freq" "p_visits_per_chg_6_6" 0.221794960880532 0.221794960880532
"5282" "freq_per_chg_yoy" "p_visits_per_chg_6_6" -0.0548384904771174 -0.0548384904771174
"5283" "freq_per_chg_6_6" "p_visits_per_chg_6_6" -0.304299093636078 -0.304299093636078
"5284" "sales_per_chg_yoy" "p_visits_per_chg_6_6" 0.0820178311161441 0.0820178311161441
"5285" "sales_per_chg_6_6" "p_visits_per_chg_6_6" 0.680525265288861 0.680525265288861
"5286" "sales_per_chg_q1_q2" "p_visits_per_chg_6_6" 0.0277588455684322 0.0277588455684322
"5287" "visits_per_chg_yoy" "p_visits_per_chg_6_6" 0.109019315018777 0.109019315018777
"5288" "visits_per_chg_6_6" "p_visits_per_chg_6_6" 0.751883194635174 0.751883194635174
"5289" "visits_per_chg_q1_q2" "p_visits_per_chg_6_6" 0.0956438108281907 0.0956438108281907
"5290" "basket" "p_visits_per_chg_6_6" -0.0327945544346486 -0.0327945544346486
"5291" "basket_q1" "p_visits_per_chg_6_6" 0.0817673404098438 0.0817673404098438
"5292" "basket_last_6months" "p_visits_per_chg_6_6" 0.0187119834714836 0.0187119834714836
"5293" "basket_last_12months" "p_visits_per_chg_6_6" -0.036969298030961 -0.036969298030961
"5294" "basket_per_chg_yoy" "p_visits_per_chg_6_6" 0.0410927593648381 0.0410927593648381
"5295" "basket_per_chg_6_6" "p_visits_per_chg_6_6" 0.227971171319519 0.227971171319519
"5296" "basket_per_chg_q1_q2" "p_visits_per_chg_6_6" 0.0208168466757987 0.0208168466757987
"5297" "consistency_mnth_cd" "p_visits_per_chg_6_6" -0.0733673718147668 -0.0733673718147668
"5298" "consistency_qtr_cd" "p_visits_per_chg_6_6" -0.172520533211894 -0.172520533211894
"5299" "expect_visit_flag" "p_visits_per_chg_6_6" -0.243677758542775 -0.243677758542775
"5300" "avg_main_cat" "p_visits_per_chg_6_6" -0.0706956048306034 -0.0706956048306034
"5301" "avg_main_cat_q1" "p_visits_per_chg_6_6" 0.101362355246561 0.101362355246561
"5302" "avg_main_cat_last_6months" "p_visits_per_chg_6_6" 0.0134577602845657 0.0134577602845657
"5303" "avg_main_cat_last_12months" "p_visits_per_chg_6_6" -0.074397939814736 -0.074397939814736
"5304" "avg_no_art" "p_visits_per_chg_6_6" -0.0618425630124002 -0.0618425630124002
"5305" "avg_articles_q1" "p_visits_per_chg_6_6" 0.0925049302187277 0.0925049302187277
"5306" "avg_articles_last_6months" "p_visits_per_chg_6_6" 0.016004602763776 0.016004602763776
"5307" "avg_articles_last_12months" "p_visits_per_chg_6_6" -0.0633587249547008 -0.0633587249547008
"5308" "avg_basket" "p_visits_per_chg_6_6" -0.0327945544346486 -0.0327945544346486
"5309" "avg_basket_q1" "p_visits_per_chg_6_6" 0.0817673404098438 0.0817673404098438
"5310" "avg_basket_last_6months" "p_visits_per_chg_6_6" 0.0187119834714836 0.0187119834714836
"5311" "avg_basket_last_12months" "p_visits_per_chg_6_6" -0.036969298030961 -0.036969298030961
"5312" "avg_main_cat_6_6" "p_visits_per_chg_6_6" 0.428206638885675 0.428206638885675
"5313" "avg_main_cat_q1_q2" "p_visits_per_chg_6_6" 0.119135659420539 0.119135659420539
"5314" "avg_main_cat_yoy" "p_visits_per_chg_6_6" 0.0182164019746602 0.0182164019746602
"5315" "avg_articles_6_6" "p_visits_per_chg_6_6" 0.252175110060742 0.252175110060742
"5316" "avg_articles_q1_q2" "p_visits_per_chg_6_6" 0.114312699016734 0.114312699016734
"5317" "avg_articles_yoy" "p_visits_per_chg_6_6" 0.0305214806106433 0.0305214806106433
"5318" "avg_basket_6_6" "p_visits_per_chg_6_6" 0.430462521903388 0.430462521903388
"5319" "avg_basket_q1_q2" "p_visits_per_chg_6_6" 0.0208168466757987 0.0208168466757987
"5320" "avg_basket_yoy" "p_visits_per_chg_6_6" 0.0410927593662836 0.0410927593662836
"5321" "total_coupon_disc" "p_visits_per_chg_6_6" -0.0550011625989291 -0.0550011625989291
"5322" "total_colli" "p_visits_per_chg_6_6" -0.11615598266125 -0.11615598266125
"5323" "total_pieces" "p_visits_per_chg_6_6" -0.115520596655516 -0.115520596655516
"5324" "distinct_categories" "p_visits_per_chg_6_6" -0.177452198006371 -0.177452198006371
"5325" "f_sales_q1" "p_visits_per_chg_6_6" 0.15089620287634 0.15089620287634
"5326" "f_sales_last6mnths" "p_visits_per_chg_6_6" 0.117948551447353 0.117948551447353
"5327" "f_sales_last12mnths" "p_visits_per_chg_6_6" -0.0877677093298811 -0.0877677093298811
"5328" "f_visits_q1" "p_visits_per_chg_6_6" 0.184375987587867 0.184375987587867
"5329" "f_visits_last6mnths" "p_visits_per_chg_6_6" 0.138834782426034 0.138834782426034
"5330" "f_visits_last12mnths" "p_visits_per_chg_6_6" -0.112726886201718 -0.112726886201718
"5331" "nf_sales_q1" "p_visits_per_chg_6_6" 0.107021225230155 0.107021225230155
"5332" "nf_sales_last6mnths" "p_visits_per_chg_6_6" 0.103602405725694 0.103602405725694
"5333" "nf_sales_last12mnths" "p_visits_per_chg_6_6" -0.0885222872042798 -0.0885222872042798
"5334" "nf_visits_q1" "p_visits_per_chg_6_6" 0.143845012331298 0.143845012331298
"5335" "nf_visits_last6mnths" "p_visits_per_chg_6_6" 0.124312046258898 0.124312046258898
"5336" "nf_visits_last12mnths" "p_visits_per_chg_6_6" -0.158345180393696 -0.158345180393696
"5337" "p_sales_q1" "p_visits_per_chg_6_6" 0.155396080606347 0.155396080606347
"5338" "p_sales_last6mnths" "p_visits_per_chg_6_6" 0.15424554055196 0.15424554055196
"5339" "p_sales_last12mnths" "p_visits_per_chg_6_6" -0.13912335046981 -0.13912335046981
"5340" "p_visits_q1" "p_visits_per_chg_6_6" 0.225556970868688 0.225556970868688
"5341" "p_visits_last6mnths" "p_visits_per_chg_6_6" 0.203065433411715 0.203065433411715
"5342" "p_visits_last12mnths" "p_visits_per_chg_6_6" -0.145280688598911 -0.145280688598911
"5343" "colli_q1" "p_visits_per_chg_6_6" 0.165934028491077 0.165934028491077
"5344" "colli_last6mnths" "p_visits_per_chg_6_6" 0.134339643896228 0.134339643896228
"5345" "colli_last12mnths" "p_visits_per_chg_6_6" -0.0872630967839435 -0.0872630967839435
"5346" "cat_q1" "p_visits_per_chg_6_6" 0.189056668981041 0.189056668981041
"5347" "cat_last6mnths" "p_visits_per_chg_6_6" 0.173037674398533 0.173037674398533
"5348" "cat_last12mnths" "p_visits_per_chg_6_6" -0.15811860450723 -0.15811860450723
"5349" "f_visits_per_chg_6_6" "p_visits_per_chg_6_6" 0.748725685016128 0.748725685016128
"5350" "f_visits_per_chg_yoy" "p_visits_per_chg_6_6" 0.108227241878622 0.108227241878622
"5351" "f_sales_per_chg_6_6" "p_visits_per_chg_6_6" 0.647801319192871 0.647801319192871
"5352" "f_sales_per_chg_yoy" "p_visits_per_chg_6_6" 0.0917828671930022 0.0917828671930022
"5353" "nf_visits_per_chg_6_6" "p_visits_per_chg_6_6" 0.584648940930612 0.584648940930612
"5354" "nf_visits_per_chg_yoy" "p_visits_per_chg_6_6" 0.0775003937927694 0.0775003937927694
"5355" "nf_sales_per_chg_6_6" "p_visits_per_chg_6_6" 0.470219144072528 0.470219144072528
"5356" "nf_sales_per_chg_yoy" "p_visits_per_chg_6_6" 0.0579842497391678 0.0579842497391678
"5357" "churn_flag" "p_visits_per_chg_yoy" 0.0401743459518106 0.0401743459518106
"5358" "promo_sales_per" "p_visits_per_chg_yoy" -0.0794428374814303 -0.0794428374814303
"5359" "margin_per" "p_visits_per_chg_yoy" 0.0587617598320139 0.0587617598320139
"5360" "food_visits_per" "p_visits_per_chg_yoy" -0.0540855433452794 -0.0540855433452794
"5361" "food_sales_per" "p_visits_per_chg_yoy" 0.0157977978985924 0.0157977978985924
"5362" "food_promo_per" "p_visits_per_chg_yoy" -0.0530557699469337 -0.0530557699469337
"5363" "non_food_promo_per" "p_visits_per_chg_yoy" -0.0852509104831114 -0.0852509104831114
"5364" "food_colli_per" "p_visits_per_chg_yoy" -0.0111888568625968 -0.0111888568625968
"5365" "food_pieces_per" "p_visits_per_chg_yoy" -0.00444195503244586 -0.00444195503244586
"5366" "recency" "p_visits_per_chg_yoy" -0.0218890554718431 -0.0218890554718431
"5367" "sales" "p_visits_per_chg_yoy" -0.189028161451248 -0.189028161451248
"5368" "visits" "p_visits_per_chg_yoy" -0.236211683293045 -0.236211683293045
"5369" "sales_last_12months" "p_visits_per_chg_yoy" 0.00477169842672598 0.00477169842672598
"5370" "visits_last_12months" "p_visits_per_chg_yoy" -0.00251437619010984 -0.00251437619010984
"5371" "tenure..in.days." "p_visits_per_chg_yoy" -0.203782013796092 -0.203782013796092
"5372" "Days.since.first.visit" "p_visits_per_chg_yoy" -0.474963444053668 -0.474963444053668
"5373" "sales_q1" "p_visits_per_chg_yoy" 0.0325326465270415 0.0325326465270415
"5374" "sales_q3" "p_visits_per_chg_yoy" -0.00169597127512236 -0.00169597127512236
"5375" "sales_q4" "p_visits_per_chg_yoy" -0.0581898990226101 -0.0581898990226101
"5376" "sales_last_6months" "p_visits_per_chg_yoy" 0.0372999470081188 0.0372999470081188
"5377" "visits_q1" "p_visits_per_chg_yoy" 0.0383177413247335 0.0383177413247335
"5378" "visits_q3" "p_visits_per_chg_yoy" -0.00606138826561891 -0.00606138826561891
"5379" "visits_q4" "p_visits_per_chg_yoy" -0.0842800626945835 -0.0842800626945835
"5380" "visits_last_6months" "p_visits_per_chg_yoy" 0.0426684200973691 0.0426684200973691
"5381" "visit_months" "p_visits_per_chg_yoy" -0.0362795040267462 -0.0362795040267462
"5382" "freq_last_6months" "p_visits_per_chg_yoy" -0.0472400729414515 -0.0472400729414515
"5383" "freq_last_12months" "p_visits_per_chg_yoy" -0.0455070831527656 -0.0455070831527656
"5384" "freq" "p_visits_per_chg_yoy" 0.284790201185979 0.284790201185979
"5385" "freq_per_chg_yoy" "p_visits_per_chg_yoy" -0.316014503006695 -0.316014503006695
"5386" "freq_per_chg_6_6" "p_visits_per_chg_yoy" -0.0190153951401433 -0.0190153951401433
"5387" "sales_per_chg_yoy" "p_visits_per_chg_yoy" 0.653391113029235 0.653391113029235
"5388" "sales_per_chg_6_6" "p_visits_per_chg_yoy" 0.102903708499635 0.102903708499635
"5389" "sales_per_chg_q1_q2" "p_visits_per_chg_yoy" -0.000811259703260089 -0.000811259703260089
"5390" "visits_per_chg_yoy" "p_visits_per_chg_yoy" 0.760144458056452 0.760144458056452
"5391" "visits_per_chg_6_6" "p_visits_per_chg_yoy" 0.119179872532438 0.119179872532438
"5392" "visits_per_chg_q1_q2" "p_visits_per_chg_yoy" 0.00470047642751081 0.00470047642751081
"5393" "basket" "p_visits_per_chg_yoy" -0.0146191023376534 -0.0146191023376534
"5394" "basket_q1" "p_visits_per_chg_yoy" -0.00148934766722476 -0.00148934766722476
"5395" "basket_last_6months" "p_visits_per_chg_yoy" 0.00988418188086027 0.00988418188086027
"5396" "basket_last_12months" "p_visits_per_chg_yoy" 0.00454476290985542 0.00454476290985542
"5397" "basket_per_chg_yoy" "p_visits_per_chg_yoy" 0.322470925856986 0.322470925856986
"5398" "basket_per_chg_6_6" "p_visits_per_chg_yoy" 0.0222514248288353 0.0222514248288353
"5399" "basket_per_chg_q1_q2" "p_visits_per_chg_yoy" -0.00811716415104353 -0.00811716415104353
"5400" "consistency_mnth_cd" "p_visits_per_chg_yoy" -0.0409414894552653 -0.0409414894552653
"5401" "consistency_qtr_cd" "p_visits_per_chg_yoy" -0.0541960878754118 -0.0541960878754118
"5402" "expect_visit_flag" "p_visits_per_chg_yoy" -0.140387930982738 -0.140387930982738
"5403" "avg_main_cat" "p_visits_per_chg_yoy" -0.0591175884400017 -0.0591175884400017
"5404" "avg_main_cat_q1" "p_visits_per_chg_yoy" 0.00351528789208794 0.00351528789208794
"5405" "avg_main_cat_last_6months" "p_visits_per_chg_yoy" 0.0048797132597768 0.0048797132597768
"5406" "avg_main_cat_last_12months" "p_visits_per_chg_yoy" -0.00916808370675803 -0.00916808370675803
"5407" "avg_no_art" "p_visits_per_chg_yoy" -0.0451084492368176 -0.0451084492368176
"5408" "avg_articles_q1" "p_visits_per_chg_yoy" 0.00358947259615917 0.00358947259615917
"5409" "avg_articles_last_6months" "p_visits_per_chg_yoy" 0.00566344862691471 0.00566344862691471
"5410" "avg_articles_last_12months" "p_visits_per_chg_yoy" -0.00541022200443412 -0.00541022200443412
"5411" "avg_basket" "p_visits_per_chg_yoy" -0.0146191023376534 -0.0146191023376534
"5412" "avg_basket_q1" "p_visits_per_chg_yoy" -0.00148934766722476 -0.00148934766722476
"5413" "avg_basket_last_6months" "p_visits_per_chg_yoy" 0.00988418188086027 0.00988418188086027
"5414" "avg_basket_last_12months" "p_visits_per_chg_yoy" 0.00454476290985542 0.00454476290985542
"5415" "avg_main_cat_6_6" "p_visits_per_chg_yoy" 0.0680467708779384 0.0680467708779384
"5416" "avg_main_cat_q1_q2" "p_visits_per_chg_yoy" 0.00378888773184398 0.00378888773184398
"5417" "avg_main_cat_yoy" "p_visits_per_chg_yoy" 0.354341970862687 0.354341970862687
"5418" "avg_articles_6_6" "p_visits_per_chg_yoy" 0.0291418441037138 0.0291418441037138
"5419" "avg_articles_q1_q2" "p_visits_per_chg_yoy" 0.00396633429554797 0.00396633429554797
"5420" "avg_articles_yoy" "p_visits_per_chg_yoy" 0.369160553531813 0.369160553531813
"5421" "avg_basket_6_6" "p_visits_per_chg_yoy" 0.0605442397450929 0.0605442397450929
"5422" "avg_basket_q1_q2" "p_visits_per_chg_yoy" -0.00811716415104353 -0.00811716415104353
"5423" "avg_basket_yoy" "p_visits_per_chg_yoy" 0.322470925863772 0.322470925863772
"5424" "total_coupon_disc" "p_visits_per_chg_yoy" -0.0416023069626633 -0.0416023069626633
"5425" "total_colli" "p_visits_per_chg_yoy" -0.18941314412401 -0.18941314412401
"5426" "total_pieces" "p_visits_per_chg_yoy" -0.190191437190785 -0.190191437190785
"5427" "distinct_categories" "p_visits_per_chg_yoy" -0.271616304515378 -0.271616304515378
"5428" "f_sales_q1" "p_visits_per_chg_yoy" 0.0344070951986753 0.0344070951986753
"5429" "f_sales_last6mnths" "p_visits_per_chg_yoy" 0.0381698750655984 0.0381698750655984
"5430" "f_sales_last12mnths" "p_visits_per_chg_yoy" 0.00259325117440335 0.00259325117440335
"5431" "f_visits_q1" "p_visits_per_chg_yoy" 0.0372446587746996 0.0372446587746996
"5432" "f_visits_last6mnths" "p_visits_per_chg_yoy" 0.042621808026131 0.042621808026131
"5433" "f_visits_last12mnths" "p_visits_per_chg_yoy" -0.00330482672691565 -0.00330482672691565
"5434" "nf_sales_q1" "p_visits_per_chg_yoy" 0.0105931159659612 0.0105931159659612
"5435" "nf_sales_last6mnths" "p_visits_per_chg_yoy" 0.0183104300159596 0.0183104300159596
"5436" "nf_sales_last12mnths" "p_visits_per_chg_yoy" 0.00757552847872797 0.00757552847872797
"5437" "nf_visits_q1" "p_visits_per_chg_yoy" 0.0171742598197507 0.0171742598197507
"5438" "nf_visits_last6mnths" "p_visits_per_chg_yoy" 0.0255571719080621 0.0255571719080621
"5439" "nf_visits_last12mnths" "p_visits_per_chg_yoy" -0.0127191880754773 -0.0127191880754773
"5440" "p_sales_q1" "p_visits_per_chg_yoy" 0.0304178582332791 0.0304178582332791
"5441" "p_sales_last6mnths" "p_visits_per_chg_yoy" 0.0415359724342086 0.0415359724342086
"5442" "p_sales_last12mnths" "p_visits_per_chg_yoy" 4.3743655948206e-08 4.3743655948206e-08
"5443" "p_visits_q1" "p_visits_per_chg_yoy" 0.0556740941255226 0.0556740941255226
"5444" "p_visits_last6mnths" "p_visits_per_chg_yoy" 0.0644413570247968 0.0644413570247968
"5445" "p_visits_last12mnths" "p_visits_per_chg_yoy" 0.01846409204842 0.01846409204842
"5446" "colli_q1" "p_visits_per_chg_yoy" 0.0396623734299023 0.0396623734299023
"5447" "colli_last6mnths" "p_visits_per_chg_yoy" 0.0452941361544614 0.0452941361544614
"5448" "colli_last12mnths" "p_visits_per_chg_yoy" 0.0098040244215791 0.0098040244215791
"5449" "cat_q1" "p_visits_per_chg_yoy" 0.0269604543662578 0.0269604543662578
"5450" "cat_last6mnths" "p_visits_per_chg_yoy" 0.037221403216214 0.037221403216214
